customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dob
C-003018,Clementina Nemeș,barbustanescu@example.com,0786 644 645,IL,Ialomita,Fetesti,363534,0.488,0.331,0.389,0.383,0.305,1954-07-06
C-003019,Nicușor Aanei,georgescuanica@example.com,0251 428 678,IL,Ialomita,Fetesti,162567,0.485,0.395,0.389,0.351,0.392,1969-07-23
C-003020,Minodora Popescu,barbumelina@example.net,0753 795 014,BH,Bihor,Oradea,199634,0.364,0.427,0.288,0.341,0.402,1970-04-04
C-003021,Ariana Tabacu,nitasever@example.org,0780 502 800,GJ,Gorj,Motru,800598,0.362,0.463,0.405,0.383,0.368,1998-12-14
C-003022,Cerasela Pop,oalbu@example.com,0260 460 316,OT,Olt,Caracal,583943,0.417,0.36,0.409,0.332,0.371,1951-05-04
C-003023,Zeno Ioniță,popescurada@example.net,0246 164 575,IS,Iasi,Iasi,259811,0.632,0.332,0.314,0.378,0.41,2002-01-20
C-003024,Flaviu Mazilescu,silvianadochioiu@example.net,0757 328 678,BN,Bistrita-Nasaud,Bistrita,534023,0.149,0.257,0.175,0.253,0.255,1967-09-20
C-003025,Valentina Voinea,nitajanina@example.net,0758 155 715,SB,Sibiu,Sibiu,992937,0.364,0.532,0.363,0.403,0.48,1969-07-06
C-003026,Bănel Cristea,bartolomeu89@example.com,0235 936 364,VN,Vrancea,Focsani,457606,0.366,0.334,0.349,0.425,0.386,1972-05-28
C-003027,Tamara Stoica,jeandiaconu@example.net,0784 113 395,GL,Galati,Galati,329592,0.474,0.374,0.454,0.405,0.36,1972-12-12
C-003028,Iris Dima,irinabarbu@example.net,0249 569 619,BH,Bihor,Alesd,159092,0.425,0.389,0.288,0.398,0.356,1953-06-10
C-003029,Filofteia Tomescu,mircea74@example.net,0780 697 848,GR,Giurgiu,Giurgiu,123181,0.446,0.393,0.544,0.443,0.381,1977-06-20
C-003030,Jeana Cristea,onita@example.org,0763 270 436,CJ,Cluj,Dej,164127,0.526,0.427,0.244,0.397,0.339,1983-07-10
C-003031,Ioanina Mazilescu,bcristea@example.com,0247 301 274,CT,Constanta,Mangalia,527171,0.454,0.271,0.646,0.637,0.374,1972-04-09
C-003032,Dimitrina Popescu,lavinia19@example.org,0743 863 708,AG,Arges,Campulung,681519,0.451,0.428,0.328,0.325,0.358,1969-05-17
C-003033,Ludovica Nemeș,nistorcecilia@example.org,0254 063 567,BZB,Bucuresti,Sector 2,824120,0.621,0.293,0.23,0.38,0.367,1958-09-17
C-003034,Florian Pop,nechifortabacu@example.net,0267 298 410,NT,Neamt,Roman,596950,0.416,0.464,0.422,0.426,0.479,1999-01-28
C-003035,Agripina Albu,dobreremus@example.org,0232 324 827,PH,Prahova,Ploiesti,278695,0.524,0.361,0.319,0.362,0.334,1965-06-01
C-003036,Lelia Manole,voineagabi@example.com,0784 118 820,BZB,Bucuresti,Sector 5,943391,0.58,0.355,0.207,0.376,0.335,1961-03-18
C-003037,Cazimir Voinea,gmarin@example.net,0784 218 531,SM,Satu Mare,Carei,257444,0.46,0.4,0.284,0.413,0.331,1993-01-05
C-003038,Crina Tomescu,predabenone@example.com,0755 903 666,BH,Bihor,Oradea,469324,0.354,0.343,0.305,0.458,0.299,1971-06-13
C-003039,Alin Tomescu,eionita@example.org,0757 132 659,IF,Ilfov,Otopeni,816554,0.418,0.395,0.309,0.37,0.323,1979-10-05
C-003040,Steluța Aanei,dumitrescuseverin@example.net,0236 294 037,CJ,Cluj,Cluj-Napoca,576637,0.536,0.377,0.238,0.383,0.408,1969-04-08
C-003041,Teodora Toma,tudorciprian@example.net,0255 245 275,PH,Prahova,Ploiesti,844125,0.507,0.367,0.294,0.339,0.394,1972-11-23
C-003042,Daiana Stănescu,antoniuflorea@example.org,0766 687 807,BZB,Bucuresti,Sector 4,988806,0.678,0.36,0.241,0.353,0.301,1998-06-04
C-003043,Eleonora Nistor,dariusionescu@example.net,0267 891 852,CT,Constanta,Constanta,652595,0.431,0.279,0.624,0.564,0.306,1999-01-30
C-003044,Grațian Preda,aaneibanel@example.com,0245 497 776,BC,Bacau,Bacau,985804,0.456,0.413,0.345,0.341,0.355,1962-12-10
C-003045,Matilda Nistor,nistorilinca@example.com,0784 528 226,IF,Ilfov,Voluntari,321015,0.508,0.377,0.351,0.329,0.341,1952-01-27
C-003046,Viorel Gheorghiu,btudor@example.org,0742 484 943,DB,Dambovita,Targoviste,751253,0.388,0.376,0.398,0.377,0.368,1990-05-05
C-003047,Severina Pop,znistor@example.org,0735 388 655,AR,Arad,Ineu,730040,0.431,0.38,0.301,0.36,0.327,1945-10-22
C-003048,Nicu Cristea,ludovicnistor@example.net,0749 832 395,AG,Arges,Curtea de Arges,919445,0.403,0.348,0.403,0.407,0.371,1996-03-09
C-003049,Adi Aanei,stanescufabia@example.org,0249 706 618,BZB,Bucuresti,Sector 5,293072,0.67,0.283,0.211,0.337,0.399,1997-06-04
C-003050,Maia Nistor,puscasumadalina@example.net,0235 720 203,CT,Constanta,Medgidia,108504,0.438,0.27,0.591,0.613,0.332,1987-10-28
C-003051,Lucențiu Stancu,barbucipriana@example.org,0780 996 676,HD,Hunedoara,Deva,779426,0.296,0.584,0.37,0.384,0.426,1959-08-25
C-003052,Geta Ababei,tomescupetrica@example.org,0267 483 656,TR,Teleorman,Alexandria,895924,0.452,0.304,0.346,0.407,0.3,1977-07-22
C-003053,Dominic Toma,stanescusanda@example.net,021 565 7439,BH,Bihor,Oradea,536871,0.418,0.381,0.312,0.352,0.379,1972-06-14
C-003054,Eremia Albu,haralambnistor@example.com,0255 931 649,DB,Dambovita,Targoviste,540756,0.392,0.349,0.358,0.323,0.347,1945-01-26
C-003055,Noemi Niță,itomescu@example.com,0732 305 886,CV,Covasna,Sfantu Gheorghe,461246,0.265,0.625,0.313,0.491,0.462,1981-01-04
C-003056,Bianca Dobre,filipdiaconescu@example.org,0745 266 254,PH,Prahova,Sinaia,677374,0.47,0.446,0.321,0.305,0.323,1978-05-24
C-003057,Anemona Stoica,teofilardelean@example.com,0231 146 159,IS,Iasi,Pascani,943640,0.584,0.42,0.35,0.393,0.382,1998-04-10
C-003058,Alexandrina Albu,barbupetronela@example.net,0237 073 885,CS,Caras-Severin,Caransebes,348456,0.154,0.269,0.149,0.209,0.212,1962-03-21
C-003059,Corneliu Ene,vicentiapopescu@example.com,0261 693 908,SM,Satu Mare,Satu Mare,572710,0.439,0.379,0.312,0.365,0.324,1985-10-25
C-003060,Demetra Eftimie,stoicanarcisa@example.com,0743 671 832,TM,Timis,Lugoj,697056,0.555,0.436,0.266,0.394,0.323,1952-02-13
C-003061,Alexandrina Mazilescu,carinatudor@example.net,0723 425 111,BZB,Bucuresti,Sector 2,742745,0.705,0.288,0.197,0.325,0.357,2006-02-18
C-003062,Jasmina Mazilescu,vionita@example.org,0743 429 412,TM,Timis,Sannicolau Mare,897674,0.528,0.419,0.312,0.421,0.315,1966-01-08
C-003063,Sava Tabacu,ualbu@example.net,0259 238 876,CV,Covasna,Sfantu Gheorghe,856109,0.272,0.516,0.363,0.454,0.383,1976-07-20
C-003064,Călin Albu,gianina89@example.com,0239 340 399,BR,Braila,Braila,563922,0.354,0.332,0.465,0.442,0.36,2000-05-11
C-003065,Lucențiu Eftimie,spop@example.com,0728 308 183,DB,Dambovita,Gaesti,865505,0.344,0.43,0.347,0.419,0.411,1972-05-31
C-003066,Georgeta Stoica,tomapetru@example.net,0231 266 382,DJ,Dolj,Craiova,153568,0.373,0.376,0.378,0.408,0.31,2004-05-25
C-003067,Eftimie Diaconu,ivanstancu@example.org,0740 513 311,BZ,Buzau,Ramnicul Sarat,466543,0.454,0.46,0.384,0.34,0.357,1999-12-28
C-003068,Grigore Nistor,marinlorelei@example.com,0769 771 928,IF,Ilfov,Voluntari,932812,0.439,0.34,0.303,0.323,0.38,1982-04-18
C-003069,Aneta Ene,dinunarcisa@example.com,0786 740 589,BZB,Bucuresti,Sector 3,578863,0.618,0.288,0.215,0.399,0.314,1995-11-21
C-003070,Maria Voinea,eftimieleopoldina@example.org,0767 778 719,AB,Alba,Alba Iulia,825834,0.326,0.623,0.315,0.483,0.484,2004-01-08
C-003071,Natalia Suciu,ltudor@example.com,0760 571 364,OT,Olt,Slatina,620051,0.474,0.335,0.381,0.396,0.395,1983-11-24
C-003072,Emilian Georgescu,carolionita@example.com,0259 752 574,BR,Braila,Braila,503232,0.372,0.391,0.418,0.399,0.38,1999-08-03
C-003073,Ieremia Stan,manolecristobal@example.net,0770 990 185,CV,Covasna,Targu Secuiesc,257971,0.294,0.57,0.335,0.387,0.445,1951-10-12
C-003074,Dina Manole,emil33@example.net,0763 157 646,DB,Dambovita,Gaesti,233898,0.459,0.387,0.37,0.329,0.395,1978-05-02
C-003075,Valeriu Mocanu,tudorlelia@example.net,0231 983 831,TM,Timis,Sannicolau Mare,969036,0.506,0.415,0.264,0.407,0.375,2003-03-05
C-003076,Mirona Niță,aureliandochioiu@example.com,0786 860 345,DB,Dambovita,Targoviste,770183,0.358,0.446,0.371,0.408,0.357,1970-04-30
C-003077,Marilena Eftimie,jstoica@example.org,0268 952 457,BT,Botosani,Botosani,869789,0.455,0.434,0.335,0.407,0.359,1948-05-02
C-003078,Cerasela Manole,remuspuscasu@example.net,0247 638 803,VL,Valcea,Ramnicu Valcea,528403,0.441,0.369,0.349,0.352,0.334,1999-05-28
C-003079,Niculina Voinea,popcaius@example.com,0244 862 869,AG,Arges,Curtea de Arges,957277,0.359,0.34,0.426,0.404,0.349,1976-03-04
C-003080,Eugen Nistor,eftimieremus@example.org,0256 854 787,TM,Timis,Timisoara,201241,0.557,0.459,0.235,0.371,0.38,1995-11-13
C-003081,Barbu Pușcașu,stoicacrina@example.org,0725 229 412,PH,Prahova,Campina,640063,0.494,0.422,0.284,0.322,0.386,1992-06-08
C-003082,Eva Preda,nistorcosmina@example.com,0260 941 854,BZB,Bucuresti,Sector 2,370224,0.72,0.333,0.219,0.388,0.314,1967-12-10
C-003083,Olga Barbu,ktabacu@example.com,0747 831 400,IS,Iasi,Iasi,320837,0.531,0.348,0.286,0.367,0.382,2005-04-15
C-003084,Teona Nistor,ababeieugen@example.org,0757 267 354,TM,Timis,Timisoara,186626,0.535,0.382,0.294,0.445,0.372,2003-12-18
C-003085,Rozalia Oprea,ystan@example.com,0749 168 962,BC,Bacau,Onesti,900476,0.511,0.385,0.459,0.443,0.407,1950-12-22
C-003086,Floare Mocanu,puscasuleopoldina@example.org,0746 685 643,AR,Arad,Ineu,510350,0.38,0.351,0.361,0.355,0.364,1964-12-20
C-003087,Agnos Ardelean,lstan@example.org,0232 925 872,BR,Braila,Braila,764909,0.376,0.298,0.507,0.379,0.322,1980-02-13
C-003088,Amza Pop,nistorfelix@example.org,0768 330 846,BZB,Bucuresti,Sector 4,839567,0.58,0.292,0.25,0.354,0.402,1947-07-15
C-003089,Edgar Dobre,florentina80@example.org,0256 649 084,DB,Dambovita,Gaesti,624102,0.374,0.343,0.35,0.42,0.385,1997-12-17
C-003090,Otilia Stoica,tomaaristita@example.com,0260 430 310,CT,Constanta,Constanta,509074,0.455,0.276,0.651,0.599,0.332,1993-03-24
C-003091,Aleodor Nistor,nemespamfil@example.org,0731 284 554,DJ,Dolj,Craiova,388457,0.486,0.3,0.328,0.357,0.401,1949-08-11
C-003092,Adelaida Stan,pompiliutabacu@example.com,0249 295 110,TM,Timis,Lugoj,185103,0.473,0.385,0.245,0.397,0.336,1979-06-29
C-003093,Ionuț Niță,albuiustina@example.net,0770 002 604,MM,Maramures,Sighetu Marmatiei,792207,0.325,0.612,0.357,0.41,0.459,1973-03-10
C-003094,Teodor Diaconescu,ngeorgescu@example.net,0761 389 162,BZB,Bucuresti,Sector 1,837572,0.634,0.289,0.247,0.391,0.329,2006-01-13
C-003095,Olga Barbu,nistorjaneta@example.net,0755 884 573,CT,Constanta,Mangalia,475680,0.451,0.251,0.592,0.591,0.325,2002-06-02
C-003096,Celia Niță,augustindochioiu@example.net,0265 238 935,BV,Brasov,Fagaras,859869,0.278,0.675,0.384,0.542,0.483,1962-10-17
C-003097,Alice Pop,barbusidonia@example.org,0730 729 850,IL,Ialomita,Fetesti,962974,0.455,0.361,0.38,0.362,0.321,1956-03-07
C-003098,Voicu Tudor,mazilescuseverina@example.net,0233 667 148,BC,Bacau,Moinesti,890420,0.422,0.341,0.428,0.412,0.401,1967-10-24
C-003099,Lucia Tudor,diaconusimion@example.org,0262 795 541,HR,Harghita,Odorheiu Secuiesc,964452,0.331,0.552,0.36,0.427,0.46,1956-04-20
C-003100,Profira Stănescu,dobreadelin@example.org,0757 815 208,IS,Iasi,Iasi,329334,0.49,0.367,0.308,0.38,0.373,1984-08-06
C-003101,Eva Diaconu,jnistor@example.org,0245 269 625,CJ,Cluj,Cluj-Napoca,557163,0.459,0.485,0.276,0.337,0.364,1947-10-13
C-003102,Betina Popa,dimailarie@example.net,0711 139 430,CJ,Cluj,Cluj-Napoca,156102,0.532,0.41,0.274,0.321,0.319,1961-07-01
C-003103,Violeta Albu,popescugicu@example.net,0768 238 384,BH,Bihor,Alesd,153187,0.453,0.421,0.304,0.431,0.323,1964-10-22
C-003104,Manuela Popa,valentina43@example.net,0744 942 858,VN,Vrancea,Adjud,317467,0.396,0.332,0.388,0.355,0.394,1945-12-28
C-003105,Ludmila Ababei,onistor@example.com,0242 486 329,HD,Hunedoara,Hunedoara,358563,0.371,0.619,0.283,0.463,0.393,1988-11-03
C-003106,Iacob Manole,marinanda@example.com,0728 871 590,BC,Bacau,Moinesti,339266,0.436,0.425,0.419,0.397,0.401,2001-08-05
C-003107,Dorina Stancu,eftimierazvan@example.com,0251 109 074,MS,Mures,Sighisoara,691178,0.3,0.51,0.297,0.393,0.34,1964-05-07
C-003108,Edmond Stoica,stoicacezar@example.net,0239 717 400,HD,Hunedoara,Petrosani,768327,0.279,0.513,0.314,0.432,0.445,1958-04-29
C-003109,Vanesa Nistor,gvoinea@example.net,0265 865 737,BZB,Bucuresti,Sector 6,235582,0.688,0.366,0.201,0.382,0.32,1964-09-04
C-003110,Pavel Nemeș,zenovia07@example.org,0258 660 474,IF,Ilfov,Voluntari,389025,0.527,0.374,0.349,0.411,0.388,1951-09-25
C-003111,Agata Stancu,stanada@example.org,0771 893 825,IF,Ilfov,Otopeni,575068,0.526,0.38,0.399,0.373,0.367,2001-11-11
C-003112,Iustinian Voinea,stoma@example.org,0269 393 516,TM,Timis,Sannicolau Mare,478621,0.519,0.423,0.295,0.391,0.313,1945-12-04
C-003113,Anatolie Suciu,savaoprea@example.com,0246 668 480,CJ,Cluj,Turda,541477,0.57,0.452,0.244,0.371,0.416,1959-06-16
C-003114,Carol Dumitrescu,edmond81@example.com,0786 248 135,BC,Bacau,Moinesti,848070,0.493,0.396,0.388,0.403,0.41,1961-04-19
C-003115,Adrian Gheorghiu,tabacuteodor@example.org,0731 930 395,BZB,Bucuresti,Sector 6,298201,0.664,0.278,0.193,0.329,0.349,1961-01-15
C-003116,Estera Nistor,puscasusmaranda@example.net,0763 329 873,BC,Bacau,Onesti,726329,0.463,0.458,0.441,0.376,0.351,1964-06-09
C-003117,Crenguța Cristea,ruxandrasuciu@example.com,0735 475 473,BV,Brasov,Fagaras,603661,0.324,0.587,0.35,0.429,0.431,1990-05-31
C-003118,Dorin Albu,rafilatabacu@example.org,0743 678 194,IS,Iasi,Iasi,676094,0.471,0.411,0.355,0.376,0.361,1969-07-01
C-003119,Steluța Stoica,ooprea@example.net,0785 103 405,BT,Botosani,Botosani,681920,0.349,0.456,0.386,0.392,0.374,1976-09-05
C-003120,Anton Stan,ddiaconescu@example.net,0732 041 756,IS,Iasi,Iasi,304689,0.586,0.328,0.348,0.4,0.338,1987-03-18
C-003121,Lili Albu,zdobre@example.org,0730 887 716,BC,Bacau,Bacau,374730,0.406,0.44,0.382,0.404,0.409,2007-07-06
C-003122,Albert Manole,lpop@example.org,0784 341 104,AB,Alba,Aiud,186286,0.349,0.547,0.352,0.484,0.407,1981-04-19
C-003123,Cornel Stancu,cristobal12@example.com,0760 728 182,MH,Mehedinti,Drobeta-Turnu Severin,644306,0.205,0.155,0.259,0.219,0.173,2001-12-01
C-003124,Gina Popescu,ptabacu@example.net,0758 524 991,BZB,Bucuresti,Sector 3,980101,0.631,0.29,0.234,0.342,0.338,1987-03-09
C-003125,Anastasia Toma,gionescu@example.net,0738 585 537,TM,Timis,Timisoara,891776,0.565,0.401,0.306,0.399,0.38,1993-03-23
C-003126,Camelia Gheorghiu,popoctav@example.org,0245 855 967,TR,Teleorman,Alexandria,595254,0.455,0.38,0.373,0.43,0.319,1946-03-03
C-003127,Eftimia Niță,qgeorgescu@example.net,0737 144 000,VL,Valcea,Dragasani,315040,0.359,0.448,0.415,0.315,0.4,1995-06-23
C-003128,Anica Oprea,nicutaalbu@example.org,0260 106 407,GL,Galati,Tecuci,289458,0.469,0.325,0.56,0.462,0.4,1996-12-30
C-003129,Geanina Stănescu,ion22@example.net,0741 854 273,CL,Calarasi,Oltenita,239325,0.41,0.396,0.498,0.398,0.396,1995-03-23
C-003130,Mirela Stănescu,vstoica@example.net,0249 519 736,SJ,Salaj,Zalau,988949,0.417,0.457,0.292,0.343,0.394,1972-06-10
C-003131,Octaviana Oprea,stelianpop@example.net,0738 371 053,IL,Ialomita,Slobozia,182615,0.473,0.306,0.378,0.338,0.317,1984-08-18
C-003132,Valentina Tomescu,yardelean@example.com,0739 771 853,OT,Olt,Caracal,834143,0.416,0.397,0.371,0.408,0.348,1993-04-28
C-003133,Adelaida Toma,popafilofteia@example.org,0738 040 256,VS,Vaslui,Husi,154907,0.409,0.365,0.415,0.431,0.325,1998-09-01
C-003134,Artemisa Ionescu,dumitrescuaugustina@example.com,0730 677 527,MS,Mures,Targu Mures,457465,0.36,0.467,0.284,0.382,0.452,1997-07-09
C-003135,Codruț Diaconu,oprearelu@example.org,0749 635 064,BZB,Bucuresti,Sector 6,643850,0.681,0.365,0.243,0.384,0.402,1956-10-30
C-003136,Gabriela Stoica,sababei@example.com,0256 881 767,HD,Hunedoara,Deva,573283,0.284,0.627,0.334,0.488,0.383,1971-09-30
C-003137,Giorgiana Oprea,dinuvirginia@example.com,0269 316 391,AB,Alba,Aiud,742327,0.301,0.524,0.315,0.371,0.447,1966-05-14
C-003138,Bogdan Gheorghiu,vdima@example.com,0236 467 820,CJ,Cluj,Dej,344427,0.516,0.483,0.274,0.382,0.391,1991-02-06
C-003139,Codin Tabacu,nistorteona@example.org,0786 502 613,BZB,Bucuresti,Sector 6,763937,0.593,0.284,0.204,0.365,0.329,1962-03-14
C-003140,Sergiu Popa,cristeacristea@example.org,0788 066 766,BN,Bistrita-Nasaud,Bistrita,931664,0.147,0.308,0.175,0.256,0.258,1966-08-31
C-003141,Vincențiu Aanei,gelutoma@example.org,0265 216 943,BV,Brasov,Brasov,691016,0.306,0.514,0.361,0.46,0.459,1967-06-24
C-003142,Gina Preda,catalina78@example.net,0231 581 380,BH,Bihor,Oradea,991438,0.441,0.384,0.342,0.417,0.394,1967-05-06
C-003143,Lucreția Dochioiu,eneiulia@example.com,0741 864 555,SJ,Salaj,Zalau,767740,0.348,0.387,0.286,0.352,0.352,1953-10-06
C-003144,Didina Manole,ababeilorena@example.org,0733 557 052,TL,Tulcea,Babadag,599404,0.367,0.262,0.601,0.615,0.308,1987-01-28
C-003145,Anghelina Stancu,iurie74@example.com,0241 235 998,CV,Covasna,Targu Secuiesc,788087,0.275,0.566,0.378,0.479,0.431,1984-10-15
C-003146,Vincențiu Dochioiu,vlaicunistor@example.net,0249 635 600,HR,Harghita,Miercurea Ciuc,717987,0.291,0.596,0.314,0.491,0.469,1970-09-28
C-003147,Stela Tudor,avrammocanu@example.org,0754 975 193,BZB,Bucuresti,Sector 6,510911,0.579,0.327,0.227,0.376,0.335,1976-12-25
C-003148,Octav Marin,barbudragos@example.com,0255 445 801,BZB,Bucuresti,Sector 5,382296,0.662,0.373,0.201,0.358,0.336,1987-03-06
C-003149,Bucur Dobre,dumitrescuerica@example.com,0780 164 615,TL,Tulcea,Tulcea,436491,0.371,0.231,0.641,0.556,0.396,1954-10-21
C-003150,Steliana Florea,dinucostache@example.net,0263 708 101,VL,Valcea,Dragasani,820526,0.346,0.371,0.39,0.401,0.412,1963-01-17
C-003151,Giorgiana Stănescu,nbarbu@example.net,0747 408 943,MS,Mures,Sighisoara,463385,0.342,0.52,0.336,0.431,0.343,1975-02-19
C-003152,Manole Tudor,dimalarisa@example.net,0244 793 008,BH,Bihor,Alesd,635534,0.437,0.373,0.296,0.421,0.316,2002-08-23
C-003153,Silviana Preda,mstanescu@example.org,0761 808 140,SJ,Salaj,Zalau,176130,0.431,0.423,0.366,0.428,0.427,1957-10-16
C-003154,Ozana Ababei,andreistancu@example.net,0244 056 358,CJ,Cluj,Dej,309246,0.489,0.47,0.286,0.425,0.359,1993-09-23
C-003155,Olimpian Stănescu,tomacosmina@example.org,0260 116 694,NT,Neamt,Piatra Neamt,459691,0.378,0.491,0.371,0.495,0.381,1973-02-17
C-003156,Eugenia Toma,dobrefilofteia@example.com,0750 642 812,MH,Mehedinti,Drobeta-Turnu Severin,145937,0.223,0.15,0.297,0.219,0.199,1992-09-15
C-003157,Mihail Pușcașu,nistordinu@example.org,0751 498 849,DB,Dambovita,Targoviste,478460,0.357,0.433,0.363,0.391,0.367,2006-01-11
C-003158,Pavel Barbu,nemesadelin@example.net,0249 033 146,MM,Maramures,Baia Mare,662669,0.311,0.511,0.36,0.456,0.424,1969-10-29
C-003159,Tudosia Popescu,nistorjanina@example.com,0755 813 049,SV,Suceava,Falticeni,599288,0.346,0.524,0.411,0.434,0.447,1987-02-15
C-003160,Betina Ioniță,predanichifor@example.com,0721 164 508,IS,Iasi,Pascani,571502,0.507,0.346,0.313,0.403,0.398,1970-12-05
C-003161,Mădălin Manole,dimacostache@example.org,0232 724 876,HD,Hunedoara,Petrosani,376660,0.32,0.486,0.343,0.434,0.374,1962-01-06
C-003162,Irina Nistor,eftimiestela@example.net,0765 574 586,NT,Neamt,Piatra Neamt,710528,0.351,0.491,0.389,0.431,0.486,1952-10-03
C-003163,Silvia Preda,stoicagheorghita@example.com,0234 835 442,BZB,Bucuresti,Sector 1,977057,0.656,0.369,0.239,0.342,0.394,1990-08-23
C-003164,Iacob Pușcașu,zamfirstan@example.net,0245 920 696,BZB,Bucuresti,Sector 2,164498,0.601,0.313,0.218,0.326,0.306,1970-01-23
C-003165,Răzvan Dumitrescu,mocanunorman@example.org,0751 622 368,BZB,Bucuresti,Sector 5,644551,0.744,0.372,0.206,0.395,0.381,1960-09-28
C-003166,Ica Popa,gabrielgeorgescu@example.org,0747 399 557,CS,Caras-Severin,Resita,434657,0.13,0.305,0.18,0.249,0.193,2001-07-05
C-003167,Georgeta Dima,fababei@example.com,0756 106 294,SB,Sibiu,Sibiu,532254,0.348,0.511,0.319,0.441,0.388,1969-05-18
C-003168,Emilia Nemeș,rionescu@example.com,0258 534 143,TM,Timis,Timisoara,779920,0.475,0.446,0.266,0.396,0.353,1986-12-19
C-003169,Andrada Eftimie,floreacorvin@example.net,0771 679 066,MS,Mures,Targu Mures,501373,0.306,0.436,0.332,0.351,0.373,1988-03-21
C-003170,Mirabela Popa,otomescu@example.org,0731 011 040,CJ,Cluj,Turda,508906,0.572,0.455,0.251,0.427,0.395,1982-03-15
C-003171,Grigore Georgescu,popvlad@example.org,0768 018 777,PH,Prahova,Campina,835517,0.54,0.448,0.289,0.334,0.345,1998-03-01
C-003172,Todor Ene,ionescucristofor@example.org,0760 393 922,SM,Satu Mare,Satu Mare,558865,0.393,0.389,0.279,0.433,0.399,1962-08-18
C-003173,Venera Popescu,xoprea@example.org,0751 745 750,CL,Calarasi,Calarasi,711672,0.437,0.308,0.537,0.455,0.374,1955-11-27
C-003174,Vlad Pușcașu,lmazilescu@example.org,0242 484 603,SV,Suceava,Falticeni,896960,0.353,0.517,0.377,0.43,0.441,1993-01-25
C-003175,Iuliana Pușcașu,stanescunichifor@example.net,0788 878 842,OT,Olt,Slatina,486437,0.398,0.298,0.321,0.428,0.376,1999-11-24
C-003176,Patricia Pop,vladimirflorea@example.com,0720 894 770,IF,Ilfov,Chitila,187196,0.498,0.385,0.385,0.355,0.319,2004-08-07
C-003177,Nelu Florea,hdochioiu@example.com,0260 202 546,BZB,Bucuresti,Sector 4,767685,0.699,0.369,0.25,0.305,0.35,1950-03-19
C-003178,Toma Popa,aionescu@example.net,0749 781 898,TL,Tulcea,Tulcea,288243,0.357,0.281,0.682,0.583,0.363,1998-04-08
C-003179,Liliana Nistor,enepaula@example.com,0724 459 211,CT,Constanta,Constanta,486352,0.415,0.273,0.682,0.512,0.354,1993-02-28
C-003180,Codruț Dochioiu,tomalica@example.net,0236 194 737,BT,Botosani,Botosani,303000,0.388,0.451,0.364,0.415,0.355,1977-11-08
C-003181,Eugenia Nistor,predamitica@example.com,0267 997 791,CJ,Cluj,Dej,788110,0.46,0.457,0.25,0.426,0.336,1992-11-12
C-003182,Manole Toma,dimaalexandru@example.org,0740 100 142,IL,Ialomita,Fetesti,667412,0.373,0.369,0.407,0.345,0.381,1979-01-10
C-003183,Bănel Suciu,nistorcornelia@example.com,0240 575 951,IS,Iasi,Pascani,974296,0.604,0.332,0.316,0.385,0.398,1961-12-05
C-003184,Mihai Nistor,odiaconescu@example.net,0728 080 045,CT,Constanta,Constanta,245759,0.366,0.242,0.65,0.544,0.381,1979-09-21
C-003185,Ionelia Gheorghiu,tudorducu@example.com,0729 496 652,DB,Dambovita,Gaesti,877294,0.397,0.363,0.431,0.425,0.333,1986-10-27
C-003186,Iancu Dumitrescu,mazilescubetina@example.com,0245 972 512,HR,Harghita,Odorheiu Secuiesc,671489,0.264,0.647,0.298,0.495,0.494,1989-02-02
C-003187,Mioara Eftimie,manolegabriel@example.com,0752 577 773,HR,Harghita,Odorheiu Secuiesc,942968,0.274,0.651,0.359,0.462,0.444,1961-09-29
C-003188,Aleodor Marin,upopa@example.org,0256 104 979,AG,Arges,Campulung,402430,0.38,0.412,0.342,0.379,0.429,1950-12-16
C-003189,Adela Popa,obarbu@example.net,0726 280 619,BZB,Bucuresti,Sector 2,103721,0.742,0.302,0.205,0.39,0.329,1985-04-07
C-003190,Eugen Georgescu,alistar69@example.com,0728 472 171,TR,Teleorman,Alexandria,796582,0.436,0.298,0.418,0.412,0.374,1995-10-09
