customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-003092,Adelaida Stan,pompiliutabacu@example.com,0249 295 110,TM,Timis,Lugoj,185103,0.473,0.385,0.245,0.397,0.336,0.18,0.74,0.79,505.62,184.19,1979-06-28
C-003093,Ionuț Niță,albuiustina@example.net,0770 002 604,MM,Maramures,Sighetu Marmatiei,792207,0.325,0.612,0.357,0.41,0.459,0.12,4.41,5.82,318.33,54.16,1973-03-09
C-003094,Teodor Diaconescu,ngeorgescu@example.net,0761 389 162,BZB,Bucuresti,Sector 1,837572,0.634,0.289,0.247,0.391,0.329,0.17,0.42,1.06,104.41,71.31,2006-01-12
C-003095,Olga Barbu,nistorjaneta@example.net,0755 884 573,CT,Constanta,Mangalia,475680,0.451,0.251,0.592,0.591,0.325,0.17,2.81,6.04,18.35,5.85,2002-06-01
C-003096,Celia Niță,augustindochioiu@example.net,0265 238 935,BV,Brasov,Fagaras,859869,0.278,0.675,0.384,0.542,0.483,0.29,6.04,18.0,538.09,65.27,1962-10-16
C-003097,Alice Pop,barbusidonia@example.org,0730 729 850,IL,Ialomita,Fetesti,962974,0.455,0.361,0.38,0.362,0.321,0.21,7.5,18.0,145.38,85.1,1956-03-06
C-003098,Voicu Tudor,mazilescuseverina@example.net,0233 667 148,BC,Bacau,Moinesti,890420,0.422,0.341,0.428,0.412,0.401,0.11,1.6,5.45,594.98,365.82,1967-10-23
C-003099,Lucia Tudor,diaconusimion@example.org,0262 795 541,HR,Harghita,Odorheiu Secuiesc,964452,0.331,0.552,0.36,0.427,0.46,0.68,5.24,4.28,244.51,83.26,1956-04-19
C-003100,Profira Stănescu,dobreadelin@example.org,0757 815 208,IS,Iasi,Iasi,329334,0.49,0.367,0.308,0.38,0.373,0.41,0.86,0.47,494.4,155.74,1984-08-05
C-003101,Eva Diaconu,jnistor@example.org,0245 269 625,CJ,Cluj,Cluj-Napoca,557163,0.459,0.485,0.276,0.337,0.364,0.09,0.3,3.3,186.92,77.37,1947-10-12
C-003102,Betina Popa,dimailarie@example.net,0711 139 430,CJ,Cluj,Cluj-Napoca,156102,0.532,0.41,0.274,0.321,0.319,0.09,0.93,2.27,229.16,209.01,1961-06-30
C-003103,Violeta Albu,popescugicu@example.net,0768 238 384,BH,Bihor,Alesd,153187,0.453,0.421,0.304,0.431,0.323,0.26,1.43,1.23,335.81,394.0,1964-10-21
C-003104,Manuela Popa,valentina43@example.net,0744 942 858,VN,Vrancea,Adjud,317467,0.396,0.332,0.388,0.355,0.394,0.19,5.38,12.24,454.47,203.18,1945-12-27
C-003105,Ludmila Ababei,onistor@example.com,0242 486 329,HD,Hunedoara,Hunedoara,358563,0.371,0.619,0.283,0.463,0.393,0.12,3.47,4.12,543.38,137.24,1988-11-02
C-003106,Iacob Manole,marinanda@example.com,0728 871 590,BC,Bacau,Moinesti,339266,0.436,0.425,0.419,0.397,0.401,0.35,1.21,1.67,285.67,151.83,2001-08-04
C-003107,Dorina Stancu,eftimierazvan@example.com,0251 109 074,MS,Mures,Sighisoara,691178,0.3,0.51,0.297,0.393,0.34,0.11,7.5,4.41,346.14,233.2,1964-05-06
C-003108,Edmond Stoica,stoicacezar@example.net,0239 717 400,HD,Hunedoara,Petrosani,768327,0.279,0.513,0.314,0.432,0.445,0.22,1.46,8.28,454.91,239.11,1958-04-28
C-003109,Vanesa Nistor,gvoinea@example.net,0265 865 737,BZB,Bucuresti,Sector 6,235582,0.688,0.366,0.201,0.382,0.32,0.13,0.9,0.97,333.74,170.8,1964-09-03
C-003110,Pavel Nemeș,zenovia07@example.org,0258 660 474,IF,Ilfov,Voluntari,389025,0.527,0.374,0.349,0.411,0.388,0.09,0.33,11.35,338.57,101.87,1951-09-24
C-003111,Agata Stancu,stanada@example.org,0771 893 825,IF,Ilfov,Otopeni,575068,0.526,0.38,0.399,0.373,0.367,0.46,1.01,7.28,523.25,49.55,2001-11-10
C-003112,Iustinian Voinea,stoma@example.org,0269 393 516,TM,Timis,Sannicolau Mare,478621,0.519,0.423,0.295,0.391,0.313,0.14,0.71,2.05,536.46,314.2,1945-12-03
C-003113,Anatolie Suciu,savaoprea@example.com,0246 668 480,CJ,Cluj,Turda,541477,0.57,0.452,0.244,0.371,0.416,0.18,0.39,0.95,188.98,74.61,1959-06-15
C-003114,Carol Dumitrescu,edmond81@example.com,0786 248 135,BC,Bacau,Moinesti,848070,0.493,0.396,0.388,0.403,0.41,0.18,0.81,4.08,162.24,348.99,1961-04-18
C-003115,Adrian Gheorghiu,tabacuteodor@example.org,0731 930 395,BZB,Bucuresti,Sector 6,298201,0.664,0.278,0.193,0.329,0.349,0.69,0.46,3.73,572.19,241.46,1961-01-14
C-003116,Estera Nistor,puscasusmaranda@example.net,0763 329 873,BC,Bacau,Onesti,726329,0.463,0.458,0.441,0.376,0.351,0.07,1.91,3.6,361.1,92.21,1964-06-08
C-003117,Crenguța Cristea,ruxandrasuciu@example.com,0735 475 473,BV,Brasov,Fagaras,603661,0.324,0.587,0.35,0.429,0.431,0.23,2.61,1.05,386.59,142.56,1990-05-30
C-003118,Dorin Albu,rafilatabacu@example.org,0743 678 194,IS,Iasi,Iasi,676094,0.471,0.411,0.355,0.376,0.361,0.07,0.23,0.98,354.91,193.13,1969-06-30
C-003119,Steluța Stoica,ooprea@example.net,0785 103 405,BT,Botosani,Botosani,681920,0.349,0.456,0.386,0.392,0.374,0.06,0.74,4.12,157.21,324.32,1976-09-04
C-003120,Anton Stan,ddiaconescu@example.net,0732 041 756,IS,Iasi,Iasi,304689,0.586,0.328,0.348,0.4,0.338,0.27,0.7,0.99,467.88,103.58,1987-03-17
C-003121,Lili Albu,zdobre@example.org,0730 887 716,BC,Bacau,Bacau,374730,0.406,0.44,0.382,0.404,0.409,0.06,3.2,13.37,507.99,330.53,2007-07-05
C-003122,Albert Manole,lpop@example.org,0784 341 104,AB,Alba,Aiud,186286,0.349,0.547,0.352,0.484,0.407,0.42,2.4,14.28,132.44,212.79,1981-04-18
C-003123,Cornel Stancu,cristobal12@example.com,0760 728 182,MH,Mehedinti,Drobeta-Turnu Severin,644306,0.205,0.155,0.259,0.219,0.173,1.04,3.15,11.89,180.63,23.74,2001-11-30
C-003124,Gina Popescu,ptabacu@example.net,0758 524 991,BZB,Bucuresti,Sector 3,980101,0.631,0.29,0.234,0.342,0.338,0.11,0.68,0.1,117.08,288.98,1987-03-08
C-003125,Anastasia Toma,gionescu@example.net,0738 585 537,TM,Timis,Timisoara,891776,0.565,0.401,0.306,0.399,0.38,0.06,0.15,1.54,142.11,150.29,1993-03-22
C-003126,Camelia Gheorghiu,popoctav@example.org,0245 855 967,TR,Teleorman,Alexandria,595254,0.455,0.38,0.373,0.43,0.319,0.09,6.32,17.24,377.1,328.95,1946-03-02
C-003127,Eftimia Niță,qgeorgescu@example.net,0737 144 000,VL,Valcea,Dragasani,315040,0.359,0.448,0.415,0.315,0.4,0.28,3.93,9.06,328.92,294.25,1995-06-22
C-003128,Anica Oprea,nicutaalbu@example.org,0260 106 407,GL,Galati,Tecuci,289458,0.469,0.325,0.56,0.462,0.4,0.37,0.91,2.24,412.42,17.19,1996-12-29
C-003129,Geanina Stănescu,ion22@example.net,0741 854 273,CL,Calarasi,Oltenita,239325,0.41,0.396,0.498,0.398,0.396,0.41,1.04,18.0,504.78,7.83,1995-03-22
C-003130,Mirela Stănescu,vstoica@example.net,0249 519 736,SJ,Salaj,Zalau,988949,0.417,0.457,0.292,0.343,0.394,0.06,5.96,11.78,394.07,181.99,1972-06-09
C-003131,Octaviana Oprea,stelianpop@example.net,0738 371 053,IL,Ialomita,Slobozia,182615,0.473,0.306,0.378,0.338,0.317,0.19,7.5,2.45,410.65,259.53,1984-08-17
C-003132,Valentina Tomescu,yardelean@example.com,0739 771 853,OT,Olt,Caracal,834143,0.416,0.397,0.371,0.408,0.348,0.78,2.94,3.2,425.9,345.88,1993-04-27
C-003133,Adelaida Toma,popafilofteia@example.org,0738 040 256,VS,Vaslui,Husi,154907,0.409,0.365,0.415,0.431,0.325,0.07,0.55,10.24,169.0,42.2,1998-08-31
C-003134,Artemisa Ionescu,dumitrescuaugustina@example.com,0730 677 527,MS,Mures,Targu Mures,457465,0.36,0.467,0.284,0.382,0.452,0.16,1.06,0.3,545.15,275.18,1997-07-08
C-003135,Codruț Diaconu,oprearelu@example.org,0749 635 064,BZB,Bucuresti,Sector 6,643850,0.681,0.365,0.243,0.384,0.402,0.34,0.54,0.62,299.05,97.24,1956-10-29
C-003136,Gabriela Stoica,sababei@example.com,0256 881 767,HD,Hunedoara,Deva,573283,0.284,0.627,0.334,0.488,0.383,0.07,3.22,8.67,449.56,274.42,1971-09-29
C-003137,Giorgiana Oprea,dinuvirginia@example.com,0269 316 391,AB,Alba,Aiud,742327,0.301,0.524,0.315,0.371,0.447,0.65,5.06,6.47,114.63,114.48,1966-05-13
C-003138,Bogdan Gheorghiu,vdima@example.com,0236 467 820,CJ,Cluj,Dej,344427,0.516,0.483,0.274,0.382,0.391,0.08,0.5,1.61,138.13,372.02,1991-02-05
C-003139,Codin Tabacu,nistorteona@example.org,0786 502 613,BZB,Bucuresti,Sector 6,763937,0.593,0.284,0.204,0.365,0.329,0.71,0.97,0.99,570.69,74.45,1962-03-13
C-003140,Sergiu Popa,cristeacristea@example.org,0788 066 766,BN,Bistrita-Nasaud,Bistrita,931664,0.147,0.308,0.175,0.256,0.258,0.14,7.11,5.05,200.15,387.95,1966-08-30
C-003141,Vincențiu Aanei,gelutoma@example.org,0265 216 943,BV,Brasov,Brasov,691016,0.306,0.514,0.361,0.46,0.459,0.1,6.79,0.72,244.34,191.48,1967-06-23
C-003142,Gina Preda,catalina78@example.net,0231 581 380,BH,Bihor,Oradea,991438,0.441,0.384,0.342,0.417,0.394,0.06,4.31,3.36,588.26,106.02,1967-05-05
C-003143,Lucreția Dochioiu,eneiulia@example.com,0741 864 555,SJ,Salaj,Zalau,767740,0.348,0.387,0.286,0.352,0.352,0.18,7.5,10.36,169.11,130.07,1953-10-05
C-003144,Didina Manole,ababeilorena@example.org,0733 557 052,TL,Tulcea,Babadag,599404,0.367,0.262,0.601,0.615,0.308,0.14,7.5,4.25,27.26,4.33,1987-01-27
C-003145,Anghelina Stancu,iurie74@example.com,0241 235 998,CV,Covasna,Targu Secuiesc,788087,0.275,0.566,0.378,0.479,0.431,0.31,1.33,2.93,501.69,142.6,1984-10-14
C-003146,Vincențiu Dochioiu,vlaicunistor@example.net,0249 635 600,HR,Harghita,Miercurea Ciuc,717987,0.291,0.596,0.314,0.491,0.469,1.43,6.94,3.03,386.29,180.24,1970-09-27
C-003147,Stela Tudor,avrammocanu@example.org,0754 975 193,BZB,Bucuresti,Sector 6,510911,0.579,0.327,0.227,0.376,0.335,0.07,1.65,2.27,220.51,240.63,1976-12-24
C-003148,Octav Marin,barbudragos@example.com,0255 445 801,BZB,Bucuresti,Sector 5,382296,0.662,0.373,0.201,0.358,0.336,0.09,0.52,1.41,155.21,121.03,1987-03-05
C-003149,Bucur Dobre,dumitrescuerica@example.com,0780 164 615,TL,Tulcea,Tulcea,436491,0.371,0.231,0.641,0.556,0.396,0.07,3.52,2.03,27.58,15.4,1954-10-20
C-003150,Steliana Florea,dinucostache@example.net,0263 708 101,VL,Valcea,Dragasani,820526,0.346,0.371,0.39,0.401,0.412,0.11,1.19,13.64,448.89,68.31,1963-01-16
C-003151,Giorgiana Stănescu,nbarbu@example.net,0747 408 943,MS,Mures,Sighisoara,463385,0.342,0.52,0.336,0.431,0.343,0.12,0.82,6.58,303.67,322.14,1975-02-18
C-003152,Manole Tudor,dimalarisa@example.net,0244 793 008,BH,Bihor,Alesd,635534,0.437,0.373,0.296,0.421,0.316,0.09,5.21,9.25,330.82,78.92,2002-08-22
C-003153,Silviana Preda,mstanescu@example.org,0761 808 140,SJ,Salaj,Zalau,176130,0.431,0.423,0.366,0.428,0.427,1.69,7.5,15.78,167.82,266.82,1957-10-15
C-003154,Ozana Ababei,andreistancu@example.net,0244 056 358,CJ,Cluj,Dej,309246,0.489,0.47,0.286,0.425,0.359,0.07,0.85,1.81,229.62,315.21,1993-09-22
C-003155,Olimpian Stănescu,tomacosmina@example.org,0260 116 694,NT,Neamt,Piatra Neamt,459691,0.378,0.491,0.371,0.495,0.381,0.05,0.28,12.44,397.18,218.36,1973-02-16
C-003156,Eugenia Toma,dobrefilofteia@example.com,0750 642 812,MH,Mehedinti,Drobeta-Turnu Severin,145937,0.223,0.15,0.297,0.219,0.199,0.1,2.42,7.0,360.67,15.32,1992-09-14
C-003157,Mihail Pușcașu,nistordinu@example.org,0751 498 849,DB,Dambovita,Targoviste,478460,0.357,0.433,0.363,0.391,0.367,0.16,5.62,2.37,544.53,299.05,2006-01-10
C-003158,Pavel Barbu,nemesadelin@example.net,0249 033 146,MM,Maramures,Baia Mare,662669,0.311,0.511,0.36,0.456,0.424,1.17,3.24,14.08,94.28,160.91,1969-10-28
C-003159,Tudosia Popescu,nistorjanina@example.com,0755 813 049,SV,Suceava,Falticeni,599288,0.346,0.524,0.411,0.434,0.447,0.18,6.9,13.53,572.65,181.23,1987-02-14
C-003160,Betina Ioniță,predanichifor@example.com,0721 164 508,IS,Iasi,Pascani,571502,0.507,0.346,0.313,0.403,0.398,0.9,0.55,1.25,566.77,217.66,1970-12-04
C-003161,Mădălin Manole,dimacostache@example.org,0232 724 876,HD,Hunedoara,Petrosani,376660,0.32,0.486,0.343,0.434,0.374,0.12,5.67,1.58,130.1,142.89,1962-01-05
C-003162,Irina Nistor,eftimiestela@example.net,0765 574 586,NT,Neamt,Piatra Neamt,710528,0.351,0.491,0.389,0.431,0.486,0.61,0.75,13.74,120.17,340.03,1952-10-02
C-003163,Silvia Preda,stoicagheorghita@example.com,0234 835 442,BZB,Bucuresti,Sector 1,977057,0.656,0.369,0.239,0.342,0.394,0.15,0.36,1.5,299.84,79.71,1990-08-22
C-003164,Iacob Pușcașu,zamfirstan@example.net,0245 920 696,BZB,Bucuresti,Sector 2,164498,0.601,0.313,0.218,0.326,0.306,0.43,0.52,1.22,281.88,124.37,1970-01-22
C-003165,Răzvan Dumitrescu,mocanunorman@example.org,0751 622 368,BZB,Bucuresti,Sector 5,644551,0.744,0.372,0.206,0.395,0.381,0.28,0.26,1.06,458.51,316.39,1960-09-27
C-003166,Ica Popa,gabrielgeorgescu@example.org,0747 399 557,CS,Caras-Severin,Resita,434657,0.13,0.305,0.18,0.249,0.193,0.1,3.6,5.45,89.93,65.71,2001-07-04
C-003167,Georgeta Dima,fababei@example.com,0756 106 294,SB,Sibiu,Sibiu,532254,0.348,0.511,0.319,0.441,0.388,0.09,2.03,18.0,375.02,92.82,1969-05-17
C-003168,Emilia Nemeș,rionescu@example.com,0258 534 143,TM,Timis,Timisoara,779920,0.475,0.446,0.266,0.396,0.353,1.03,0.73,2.0,500.67,92.32,1986-12-18
C-003169,Andrada Eftimie,floreacorvin@example.net,0771 679 066,MS,Mures,Targu Mures,501373,0.306,0.436,0.332,0.351,0.373,0.19,5.94,6.58,170.98,161.99,1988-03-20
C-003170,Mirabela Popa,otomescu@example.org,0731 011 040,CJ,Cluj,Turda,508906,0.572,0.455,0.251,0.427,0.395,0.33,0.33,0.44,146.54,350.28,1982-03-14
C-003171,Grigore Georgescu,popvlad@example.org,0768 018 777,PH,Prahova,Campina,835517,0.54,0.448,0.289,0.334,0.345,0.06,1.61,0.7,345.21,144.9,1998-02-28
C-003172,Todor Ene,ionescucristofor@example.org,0760 393 922,SM,Satu Mare,Satu Mare,558865,0.393,0.389,0.279,0.433,0.399,0.11,3.61,2.88,417.76,369.38,1962-08-17
C-003173,Venera Popescu,xoprea@example.org,0751 745 750,CL,Calarasi,Calarasi,711672,0.437,0.308,0.537,0.455,0.374,0.28,0.8,3.6,132.46,9.89,1955-11-26
C-003174,Vlad Pușcașu,lmazilescu@example.org,0242 484 603,SV,Suceava,Falticeni,896960,0.353,0.517,0.377,0.43,0.441,0.1,0.21,2.79,409.2,244.12,1993-01-24
C-003175,Iuliana Pușcașu,stanescunichifor@example.net,0788 878 842,OT,Olt,Slatina,486437,0.398,0.298,0.321,0.428,0.376,0.57,7.5,11.26,145.08,99.42,1999-11-23
C-003176,Patricia Pop,vladimirflorea@example.com,0720 894 770,IF,Ilfov,Chitila,187196,0.498,0.385,0.385,0.355,0.319,2.06,5.39,9.3,255.78,164.38,2004-08-06
C-003177,Nelu Florea,hdochioiu@example.com,0260 202 546,BZB,Bucuresti,Sector 4,767685,0.699,0.369,0.25,0.305,0.35,0.24,0.18,4.55,166.95,97.01,1950-03-18
C-003178,Toma Popa,aionescu@example.net,0749 781 898,TL,Tulcea,Tulcea,288243,0.357,0.281,0.682,0.583,0.363,0.26,1.69,9.43,12.84,13.02,1998-04-07
C-003179,Liliana Nistor,enepaula@example.com,0724 459 211,CT,Constanta,Constanta,486352,0.415,0.273,0.682,0.512,0.354,0.36,0.5,9.23,22.44,3.43,1993-02-27
C-003180,Codruț Dochioiu,tomalica@example.net,0236 194 737,BT,Botosani,Botosani,303000,0.388,0.451,0.364,0.415,0.355,0.52,1.92,6.79,281.88,311.47,1977-11-07
C-003181,Eugenia Nistor,predamitica@example.com,0267 997 791,CJ,Cluj,Dej,788110,0.46,0.457,0.25,0.426,0.336,0.31,1.19,1.54,292.2,244.68,1992-11-11
C-003182,Manole Toma,dimaalexandru@example.org,0740 100 142,IL,Ialomita,Fetesti,667412,0.373,0.369,0.407,0.345,0.381,0.3,0.2,3.5,272.23,238.56,1979-01-09
C-003183,Bănel Suciu,nistorcornelia@example.com,0240 575 951,IS,Iasi,Pascani,974296,0.604,0.332,0.316,0.385,0.398,0.17,0.13,0.76,436.81,309.55,1961-12-04
C-003184,Mihai Nistor,odiaconescu@example.net,0728 080 045,CT,Constanta,Constanta,245759,0.366,0.242,0.65,0.544,0.381,0.12,5.19,4.57,21.46,22.29,1979-09-20
C-003185,Ionelia Gheorghiu,tudorducu@example.com,0729 496 652,DB,Dambovita,Gaesti,877294,0.397,0.363,0.431,0.425,0.333,0.15,0.51,4.35,339.06,294.2,1986-10-26
C-003186,Iancu Dumitrescu,mazilescubetina@example.com,0245 972 512,HR,Harghita,Odorheiu Secuiesc,671489,0.264,0.647,0.298,0.495,0.494,0.43,1.98,13.55,507.76,97.53,1989-02-01
C-003187,Mioara Eftimie,manolegabriel@example.com,0752 577 773,HR,Harghita,Odorheiu Secuiesc,942968,0.274,0.651,0.359,0.462,0.444,0.2,5.41,18.0,356.57,306.84,1961-09-28
C-003188,Aleodor Marin,upopa@example.org,0256 104 979,AG,Arges,Campulung,402430,0.38,0.412,0.342,0.379,0.429,0.08,2.78,12.95,549.3,147.66,1950-12-15
C-003189,Adela Popa,obarbu@example.net,0726 280 619,BZB,Bucuresti,Sector 2,103721,0.742,0.302,0.205,0.39,0.329,0.07,0.2,0.25,416.7,360.19,1985-04-06
C-003190,Eugen Georgescu,alistar69@example.com,0728 472 171,TR,Teleorman,Alexandria,796582,0.436,0.298,0.418,0.412,0.374,0.61,1.74,10.35,307.96,67.98,1995-10-08
C-003191,Petronela Ene,narcisnita@example.net,0720 303 253,MM,Maramures,Baia Mare,405086,0.324,0.511,0.314,0.419,0.39,0.28,2.76,4.06,491.77,139.47,1971-01-04
C-003192,Felicia Mocanu,traianoprea@example.net,0733 673 507,IL,Ialomita,Slobozia,785751,0.362,0.398,0.371,0.404,0.394,0.14,1.82,9.67,485.41,161.16,1982-10-22
C-003193,Axenia Tudor,hdochioiu@example.net,0258 947 646,IL,Ialomita,Fetesti,647180,0.396,0.361,0.336,0.389,0.313,0.71,7.49,3.42,415.64,343.21,1995-08-31
C-003194,Ionelia Voinea,consuela49@example.net,0723 936 319,BN,Bistrita-Nasaud,Bistrita,708785,0.146,0.316,0.195,0.235,0.202,0.4,3.96,4.96,476.51,74.36,1971-07-22
C-003195,Corneliu Marin,renata43@example.net,0780 095 195,SJ,Salaj,Zalau,412345,0.36,0.411,0.327,0.409,0.37,0.13,2.15,5.74,453.4,223.6,1971-06-12
C-003196,Livia Ababei,tomescujasmina@example.org,0785 210 516,GR,Giurgiu,Giurgiu,856759,0.422,0.33,0.443,0.437,0.383,0.64,7.5,8.4,182.18,4.17,1962-04-22
C-003197,Costin Preda,dtomescu@example.com,0757 113 537,BZB,Bucuresti,Sector 5,231147,0.774,0.335,0.225,0.317,0.388,0.1,0.6,1.03,188.03,252.29,1995-08-18
C-003198,Petru Nistor,dinupopa@example.net,0250 959 867,SB,Sibiu,Sibiu,542607,0.34,0.507,0.356,0.388,0.437,0.21,1.43,16.15,522.49,265.47,1976-01-16
C-003199,Brândușa Marin,irinelpuscasu@example.net,0744 071 299,BH,Bihor,Salonta,463840,0.455,0.353,0.354,0.39,0.376,0.1,2.61,0.69,398.15,399.14,1970-10-29
C-003200,Simona Ionescu,edochioiu@example.org,0236 293 313,DB,Dambovita,Targoviste,865226,0.353,0.36,0.373,0.427,0.398,0.07,0.64,2.02,284.64,70.66,1953-06-10
C-003201,Grigore Stoica,popaharalambie@example.com,0232 213 688,NT,Neamt,Piatra Neamt,214921,0.385,0.506,0.386,0.494,0.414,0.14,5.25,18.0,301.93,180.66,1964-03-22
C-003202,Venera Popescu,scristea@example.org,0733 918 425,BZB,Bucuresti,Sector 2,207387,0.604,0.349,0.193,0.366,0.376,0.13,0.26,3.37,304.07,292.63,1948-12-23
C-003203,Barbu Cristea,qnita@example.com,0762 892 235,BH,Bihor,Alesd,961594,0.455,0.358,0.295,0.384,0.345,0.26,6.29,13.64,293.82,222.14,1969-04-14
C-003204,Lică Manole,qpopescu@example.org,0771 302 282,BZB,Bucuresti,Sector 3,186591,0.737,0.307,0.24,0.325,0.338,0.43,0.5,2.99,421.95,58.15,1986-01-30
C-003205,Marga Mazilescu,stanpavel@example.net,0725 715 359,BH,Bihor,Oradea,746631,0.384,0.36,0.302,0.412,0.398,0.33,1.75,18.0,214.3,254.91,1988-11-03
C-003206,Roberta Popescu,nistortitus@example.net,0269 746 455,BZB,Bucuresti,Sector 3,858061,0.746,0.356,0.222,0.339,0.352,0.08,0.99,0.98,112.26,274.18,1946-12-26
C-003207,Florența Pușcașu,diaconescuadrian@example.org,0740 508 808,SV,Suceava,Falticeni,875449,0.348,0.52,0.342,0.479,0.464,0.06,1.93,10.04,487.07,189.64,1977-05-12
C-003208,Antonie Ioniță,alistarvoinea@example.com,0746 105 801,IF,Ilfov,Chitila,768355,0.505,0.331,0.38,0.391,0.32,0.06,2.75,18.0,559.29,295.72,1944-10-14
C-003209,Fiodor Suciu,qgeorgescu@example.com,0771 193 788,TM,Timis,Timisoara,342902,0.578,0.39,0.315,0.408,0.361,1.4,1.23,2.24,81.88,147.49,1973-09-22
C-003210,Jana Nemeș,janamarin@example.org,0258 347 749,BZ,Buzau,Ramnicul Sarat,571128,0.412,0.363,0.379,0.363,0.43,0.05,2.09,6.89,174.37,245.83,1972-06-23
C-003211,Julia Popa,jdinu@example.net,0771 281 915,BZB,Bucuresti,Sector 3,126634,0.674,0.347,0.22,0.354,0.345,0.42,0.24,0.99,358.07,201.37,1944-09-19
C-003212,Loredana Popescu,darianastancu@example.net,0756 345 052,MS,Mures,Sighisoara,607442,0.34,0.542,0.287,0.397,0.391,0.29,1.24,11.22,144.87,299.86,1952-07-12
C-003213,Agripina Manole,georgescumargareta@example.org,0731 609 796,BZB,Bucuresti,Sector 4,656921,0.651,0.283,0.214,0.353,0.39,0.12,1.59,1.16,193.95,120.2,1955-11-01
C-003214,Nidia Mazilescu,cpopescu@example.org,0784 609 859,AR,Arad,Lipova,578324,0.37,0.459,0.358,0.427,0.335,0.08,2.18,16.53,371.05,237.03,1952-07-01
C-003215,Constantin Ioniță,yene@example.com,0765 397 885,IF,Ilfov,Otopeni,743127,0.436,0.323,0.341,0.398,0.31,0.8,2.93,4.85,111.78,202.04,1980-05-04
C-003216,Rica Preda,rvoinea@example.com,0721 571 319,CT,Constanta,Constanta,252839,0.386,0.27,0.674,0.575,0.4,0.08,0.89,4.63,5.98,22.39,1981-02-07
C-003217,Monalisa Georgescu,enemes@example.com,0261 952 574,GJ,Gorj,Motru,549447,0.393,0.477,0.375,0.391,0.338,0.21,3.82,18.0,216.1,281.82,1977-03-05
C-003218,Eustațiu Gheorghiu,opreadenis@example.org,0248 384 877,CJ,Cluj,Cluj-Napoca,755296,0.556,0.45,0.3,0.383,0.425,0.38,0.72,0.72,246.07,218.55,1969-10-22
C-003219,Catrinel Tabacu,stancuzina@example.net,0759 755 798,VN,Vrancea,Focsani,978141,0.407,0.374,0.356,0.4,0.366,0.22,5.54,10.93,384.81,287.24,2002-05-31
C-003220,Eliana Dochioiu,oalbu@example.org,0237 590 545,IF,Ilfov,Chitila,564133,0.447,0.318,0.324,0.361,0.379,0.08,3.91,9.95,265.74,100.26,1995-01-01
C-003221,Codruț Ene,silvana85@example.com,0234 591 934,VN,Vrancea,Focsani,374244,0.421,0.431,0.347,0.388,0.456,0.13,5.36,9.55,295.67,44.45,1965-04-19
C-003222,Petruța Nistor,tudorremus@example.org,0247 393 306,VL,Valcea,Dragasani,876998,0.428,0.385,0.429,0.367,0.385,0.07,2.56,3.12,84.06,33.61,1967-07-26
C-003223,Laurenția Mocanu,mocanurobert@example.com,0744 809 628,HD,Hunedoara,Hunedoara,602623,0.345,0.592,0.333,0.398,0.44,0.15,1.26,9.07,446.85,188.85,1957-05-02
C-003224,Ovidiu Nistor,puscasumarta@example.net,0755 578 827,BT,Botosani,Botosani,603113,0.365,0.422,0.37,0.384,0.387,0.12,2.2,9.0,330.08,93.84,1957-08-21
C-003225,Camil Florea,stanescumarcheta@example.com,0258 983 666,MH,Mehedinti,Drobeta-Turnu Severin,942674,0.172,0.166,0.311,0.233,0.158,0.16,1.42,2.88,467.54,22.08,1946-07-15
C-003226,Visarion Stoica,zpreda@example.com,0761 004 450,BZB,Bucuresti,Sector 3,790449,0.585,0.362,0.202,0.333,0.338,0.1,0.62,0.89,351.11,111.71,1974-11-16
C-003227,Petre Nistor,tabacualistar@example.net,0240 079 322,MH,Mehedinti,Drobeta-Turnu Severin,369087,0.209,0.151,0.344,0.23,0.182,0.27,4.17,12.75,165.14,6.27,1972-03-24
C-003228,Floare Oprea,wdobre@example.com,0785 305 941,BZB,Bucuresti,Sector 5,421331,0.638,0.299,0.224,0.393,0.368,0.1,0.27,1.84,429.32,302.31,1994-11-23
C-003229,Camil Popescu,barbumagdalena@example.com,0786 398 724,VL,Valcea,Ramnicu Valcea,692802,0.389,0.385,0.361,0.306,0.401,2.02,1.55,9.1,493.28,138.49,1999-03-25
C-003230,Ludovic Cristea,dstancu@example.net,0234 884 075,PH,Prahova,Sinaia,646606,0.53,0.369,0.27,0.299,0.373,0.06,0.63,0.58,267.83,139.62,1993-02-14
C-003231,Larisa Stancu,mocanudaiana@example.net,0768 597 268,BC,Bacau,Moinesti,780734,0.449,0.38,0.424,0.373,0.397,0.37,1.83,2.6,439.45,63.08,1959-06-12
C-003232,Aneta Pop,mazilescuanuta@example.org,0235 696 721,GJ,Gorj,Motru,640135,0.373,0.452,0.377,0.338,0.365,0.64,6.59,3.0,501.31,168.55,1997-09-23
C-003233,Ivan Diaconescu,naestancu@example.org,0740 702 785,HD,Hunedoara,Deva,435481,0.285,0.568,0.343,0.385,0.457,0.09,3.25,5.8,519.14,384.35,1959-12-15
C-003234,Miron Stancu,diaconuion@example.net,0743 241 371,VL,Valcea,Ramnicu Valcea,816765,0.35,0.458,0.39,0.398,0.4,0.1,1.82,2.74,191.85,116.14,1977-04-23
